gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted	minus_log10_pvalue
CNAG_06771	202.96326572945182	-0.12666028594352433	0.19201111805025597	-0.659650791212897	0.5094779520842637	0.9044634780584441	0.29287460556398554
CNAG_06772	269.1961773586871	-0.13153009882164238	0.1838284706176258	-0.7155045047142499	0.47429735831969794	0.8816062828866911	0.3239492942188287
CNAG_06773	1093.7870748956288	0.2733666206995224	0.22577473126875838	1.2107936931795589	0.2259744829237767	0.6668067240998513	0.645940598689152
CNAG_06774	499.2494865334921	-0.05169210776150293	0.30638141850395045	-0.16871815534347237	0.8660183376056925	0.9823268750799098	0.06247291186643341
CNAG_06775	599.7163072320033	-0.15079849256412547	0.10694056076737492	-1.4101150347635973	0.15850571854060216	0.561445117140459	0.799955064765931
CNAG_06776	83.27848776644092	0.4158838394124685	0.21788281188275305	1.9087501020331223	0.0562943365497673	0.3205875522070113	1.2495352948272298
CNAG_06777	138.09874884386136	0.24717892362255825	0.22272969170783571	1.1097708694662662	0.26709777512891836	0.7175539912103879	0.5733297295497916
CNAG_06778	344.61596573893735	0.16988492594460947	0.07847869691509614	2.16472664076473	0.030408625641963654	0.2167294054692215	1.5170032079255635
CNAG_06779	1549.0885840780245	0.21051963059579068	0.10491867030540264	2.0065030369046744	0.04480260506970049	0.27962436202802016	1.3486967329995503
CNAG_06780	13.066785574415984	-0.8872934875871898	0.35916571456951757	-2.470429251997692	0.013495100978258373	0.12601368516796826	1.8698238614493443
CNAG_06781	249.0500090562176	0.5539248369921361	0.42843979655470554	1.2928883858281077	0.1960496649697743	0.6220414378696201	0.707633895531092
CNAG_06782	131.82446015441528	0.4344186338214203	0.14872854184815004	2.9208827601157834	0.003490411493923904	0.05097642342631793	2.457123369887295
CNAG_06783	32.09978763132468	0.020840271199473594	0.3305927701896421	0.06303910151307521	0.9497353677194436	0.9943923765478424	0.02239738876314009
CNAG_06784	9.199367427046344	-0.3855707687578692	0.32855564582060687	-1.17353262274602	0.24058228257447173	0.685072092883017	0.6187363589723298
CNAG_06785	513.1171784950758	-2.3094997734450167	0.37334311911162577	-6.185997960644079	6.171080525588608e-10	1.6087532231707534e-7	9.209638786499143
CNAG_06786	90.02483661054421	0.059123591233816546	0.3499645641249584	0.1689416509401388	0.8658425373236864	0.9823268750799098	0.06256108187334301
CNAG_06790	142.48975476742987	0.0405996353306676	0.13919360796821836	0.29167744067628154	0.7705332592864959	0.9728934416528321	0.11320861066022068
CNAG_06791	206.00966065959855	-0.04366600892638987	0.45875639300020976	-0.09518343415515063	0.9241691278700227	0.99151772655893	0.03424854330447408
CNAG_06792	514.7724399449334	-0.25959021462449566	0.41236159020692204	-0.629520839936217	0.5290081296583533	0.9137658264078284	0.2765376537897041
CNAG_06793	58.00180024397797	-0.12559835632799832	0.4265164089830577	-0.29447485180573063	0.768395077301168	0.9728934416528321	0.11441542609533487
CNAG_06794	460.3083525473065	-0.47298774389859116	0.2779503901186472	-1.701698435093721	0.08881191393249933	0.41803274488505593	1.0515287706169434
CNAG_06795	64.4348732471245	-1.0211489449000217	0.514395688050308	-1.985142894121914	0.047128575645026205	0.29013395615076076	1.3267156856138638
CNAG_06796	170.38839725652892	0.13340626825876373	0.2667914940754853	0.5000394361186721	0.6170473095457334	0.9424317017200547	0.2096815369603029
CNAG_06797	659.8769669140803	-0.13237413061778955	0.18585164865662251	-0.7122569618005518	0.47630566971081206	0.8830415288019376	0.3221142488275562
CNAG_06798	723.4709997928882	-0.008701972432487761	0.37979702580083513	-0.022912165818410227	0.9817203360240302	0.9984918688339947	0.008012212640391078
CNAG_06799	562.4264640266003	0.24286382076386684	0.0815884484762617	2.976693702350872	0.0029137495317603916	0.04540090649717686	2.5355477832624933
CNAG_06800	2855.846790434716	-0.16913767214973996	0.40382476472677803	-0.41883927615032734	0.6753335984172713	0.9526880538152652	0.1704816432248151
CNAG_06801	218.6328071601289	-0.0010014736758568244	0.14935918701554624	-0.006705136094190074	0.9946501155198361	0.9991536032698446	0.0023296625928342653
CNAG_06802	112.90940444079737	-2.6308647932688576	0.955444148298275	-2.7535516314110513	0.005895247060187431	0.07212632594575885	2.2294979896142273
CNAG_06804	178.78954649541407	1.0822692012727118	0.7595336511595588	1.42491277327929	0.1541824168594547	0.5546966143701613	0.8119651509045223
CNAG_06806	577.4261247326355	0.852116756693732	0.8192728720208359	1.040089066530279	0.29829852280203256	0.7510651513938249	0.5253488972933661
CNAG_06807	353.5953523649081	1.0824968701072817	0.8850971264198464	1.2230260813137004	0.22131984554832088	0.6599742504949379	0.6549796415372967
CNAG_06808	248.11253441038895	0.8835476472780577	0.8195105848869527	1.078140616572925	0.28097100807156233	0.7328753929372146	0.5513384903586901
CNAG_06809	355.466137590023	0.8179023684487344	0.7640974402298757	1.070416317849032	0.2844319575128084	0.7347102926912407	0.5460216097996939
CNAG_06811	3301.2621091418278	0.8283819737396294	0.812758662587391	1.019222571067409	0.30809731341561286	0.7611256407614492	0.5113120886803381
CNAG_06812	288.0411805292246	0.5354269424870571	0.8686722886698158	0.6163739185314038	0.5376477629534768	0.917466399118496	0.2695021568706616
CNAG_06813	275.348879852719	0.4208898045994161	0.568380955371649	0.7405065222922671	0.4589927050654842	0.8719317698805638	0.3381942168047479
CNAG_06814	74.25289123394326	0.7226773469913867	0.8123115347667206	0.8896554044365812	0.37365094669043225	0.8196995031359952	0.42753391306816296
CNAG_06815	151.7617832311872	0.6429708836106548	0.3764440703695623	1.7080117186583337	0.08763416808482247	0.4142150566798652	1.0573265317600604
CNAG_06816	184.03814128330228	0.6403536362332604	0.292099220969155	2.192246984119414	0.02836167756771958	0.20600339077706264	1.547268084601227
CNAG_06817	138.22471962945417	0.2864335361261877	0.30419423404557794	0.9416139560464873	0.34639032191210833	0.7964260842296458	0.46043425060066007
CNAG_06818	120.99682845085084	0.10216861682640714	0.27389631098647127	0.37301932420496753	0.7091340616497188	0.9611445138401632	0.14927165377192628
CNAG_06819	636.6430379203663	-0.19593776156792886	0.0968594433452004	-2.022908193573033	0.043082613639899715	0.27240107765973903	1.3656979577660036
CNAG_06820	815.6695988768369	0.054597649897633056	0.3195340586642697	0.17086644887203745	0.8643287785737954	0.9823268750799098	0.06332102654901407
CNAG_06821	754.0144047811249	0.13054772751981983	0.4031134119070889	0.32384863332185276	0.7460526345272596	0.9672426849322427	0.12723053167160409
CNAG_06822	24.92218199147031	0.0304813746970692	0.33830589568294966	0.09010003989299509	0.9282077175199998	0.9918364081420427	0.032354824990016
CNAG_06823	44.46716815058179	-0.38778377157495536	0.30978350207591016	-1.2517896175114316	0.21064653435364403	0.6438130560446069	0.6764456816758465
CNAG_06824	375.7057154375534	0.020066140927415644	0.1559465435636455	0.128673200885829	0.8976162416902508	0.9894407616881989	0.04690929778506529
CNAG_06825	226.98166965304964	-0.14965059855432086	0.13172633302806358	-1.1360719995328392	0.25592643255437997	0.7011598059230345	0.591884857060541
